place_name,year,place_medinc,medinc_source
Holladay,2023,112369.0,acs_place
Holladay,2024,117043.0,acs_place
Honeyville,2019,90962.0,acs_place
Honeyville,2020,90982.0,acs_place
Honeyville,2021,94375.0,acs_place
Honeyville,2022,88393.0,acs_place
Honeyville,2023,80347.0,acs_place
Honeyville,2024,87083.0,acs_place
Hooper,2019,96688.0,acs_place
Hooper,2020,100347.0,acs_place
Hooper,2021,103828.0,acs_place
Hooper,2022,103661.0,acs_place
Hooper,2023,114773.0,acs_place
Hooper,2024,113333.0,acs_place
Howell,2019,52250.0,acs_place
Howell,2020,72656.0,acs_place
Howell,2021,75764.0,acs_place
Howell,2022,80469.0,acs_place
Howell,2023,86176.0,acs_place
Howell,2024,88015.0,acs_place
Hoytsville,2019,92813.0,acs_place
Hoytsville,2020,85667.0,acs_place
Hoytsville,2021,58523.0,acs_place
Hoytsville,2022,67708.0,acs_place
Hoytsville,2023,66250.0,acs_place
Hoytsville,2024,64643.0,acs_place
Huntington,2019,56250.0,acs_place
Huntington,2020,56850.0,acs_place
Huntington,2021,59539.0,acs_place
Huntington,2022,66833.0,acs_place
Huntington,2023,79091.0,acs_place
Huntington,2024,76500.0,acs_place
Huntsville,2019,69861.0,acs_place
Huntsville,2020,95000.0,acs_place
Huntsville,2021,89167.0,acs_place
Huntsville,2022,110417.0,acs_place
Huntsville,2023,83500.0,acs_place
Huntsville,2024,113750.0,acs_place
Hurricane,2019,55190.0,acs_place
Hurricane,2020,57882.0,acs_place
Hurricane,2021,57409.0,acs_place
Hurricane,2022,64182.0,acs_place
Hurricane,2023,67424.0,acs_place
Hurricane,2024,75016.0,acs_place
Hyde Park,2019,75530.0,acs_place
Hyde Park,2020,76591.0,acs_place
Hyde Park,2021,82787.0,acs_place
Hyde Park,2022,93306.0,acs_place
Hyde Park,2023,108068.0,acs_place
Hyde Park,2024,113102.0,acs_place
Hyrum,2019,62639.0,acs_place
Hyrum,2020,66902.0,acs_place
Hyrum,2021,73971.0,acs_place
Hyrum,2022,75951.0,acs_place
Hyrum,2023,85557.0,acs_place
Hyrum,2024,88725.0,acs_place
Independence,2019,130833.0,acs_place
Independence,2020,127500.0,acs_place
Independence,2021,138750.0,acs_place
Independence,2022,148750.0,acs_place
Independence,2023,119167.0,acs_place
Independence,2024,132375.0,extrapolated
Interlaken,2019,67734.0,acs_place
Interlaken,2020,69300.0,acs_place
Interlaken,2021,74643.0,acs_place
Interlaken,2022,131250.0,acs_place
Interlaken,2023,152857.0,acs_place
Interlaken,2024,173542.0,acs_place
Ivins,2019,63680.0,acs_place
Ivins,2020,67996.0,acs_place
Ivins,2021,64786.0,acs_place
Ivins,2022,67354.0,acs_place
Ivins,2023,72263.0,acs_place
Ivins,2024,78089.0,acs_place
Jensen,2019,45852.0,acs_place
Jensen,2020,46909.0,interpolated
Jensen,2021,47966.0,acs_place
Jensen,2022,32810.0,interpolated
Jensen,2023,17655.0,interpolated
Jensen,2024,2499.0,acs_place
Joseph,2019,55000.0,acs_place
Joseph,2020,54732.0,acs_place
Joseph,2021,60833.0,acs_place
Joseph,2022,73125.0,acs_place
Joseph,2023,80000.0,acs_place
Joseph,2024,89375.0,acs_place
Junction,2019,35417.0,acs_place
Junction,2020,39684.0,interpolated
Junction,2021,43950.0,interpolated
Junction,2022,48217.0,interpolated
Junction,2023,52483.0,interpolated
Junction,2024,56750.0,acs_place
Kamas,2019,71875.0,acs_place
Kamas,2020,70867.0,acs_place
Kamas,2021,74728.0,acs_place
Kamas,2022,81341.0,acs_place
Kamas,2023,87353.0,acs_place
Kamas,2024,96638.0,acs_place
Kanab,2019,47480.0,acs_place
Kanab,2020,53667.0,acs_place
Kanab,2021,65473.0,acs_place
Kanab,2022,70737.0,acs_place
Kanab,2023,80040.0,acs_place
Kanab,2024,85486.0,acs_place
Kanarraville,2019,57679.0,acs_place
Kanarraville,2020,54531.0,acs_place
Kanarraville,2021,56406.0,acs_place
Kanarraville,2022,71250.0,acs_place
Kanarraville,2023,73750.0,acs_place
Kanarraville,2024,77381.0,extrapolated
Kanosh,2019,55750.0,acs_place
Kanosh,2020,62882.0,acs_place
Kanosh,2021,61250.0,acs_place
Kanosh,2022,74250.0,acs_place
Kanosh,2023,76974.0,acs_place
Kanosh,2024,80357.0,acs_place
Kaysville,2019,99597.0,acs_place
Kaysville,2020,103730.0,acs_place
Kaysville,2021,110700.0,acs_place
Kaysville,2022,121867.0,acs_place
Kaysville,2023,128996.0,acs_place
Kaysville,2024,133026.0,acs_place
Kearns,2019,64337.0,acs_place
Kearns,2020,68870.0,acs_place
Kearns,2021,72739.0,acs_place
Kearns,2022,79334.0,acs_place
Kearns,2023,83355.0,acs_place
Kearns,2024,86968.0,acs_place
Kenilworth,2019,16240.0,extrapolated
Kenilworth,2020,19240.0,extrapolated
Kenilworth,2021,22240.0,acs_place
Kenilworth,2022,25240.0,acs_place
Kenilworth,2023,28240.0,extrapolated
Kenilworth,2024,31240.0,extrapolated
Kingston,2019,40250.0,acs_place
Kingston,2020,19063.0,acs_place
Kingston,2021,25110.0,interpolated
Kingston,2022,31156.0,interpolated
Kingston,2023,37203.0,interpolated
Kingston,2024,43250.0,acs_place
Koosharem,2019,48125.0,acs_place
Koosharem,2020,50313.0,acs_place
Koosharem,2021,54205.0,acs_place
Koosharem,2022,58594.0,acs_place
Koosharem,2023,60938.0,acs_place
Koosharem,2024,77500.0,acs_place
La Sal,2019,,acs_place
La Sal,2020,,acs_place
La Sal,2021,,acs_place
La Sal,2022,33628.0,acs_place
La Sal,2023,,acs_place
La Sal,2024,,acs_place
La Verkin,2019,52785.0,acs_place
La Verkin,2020,49954.0,acs_place
La Verkin,2021,51058.0,acs_place
La Verkin,2022,56392.0,acs_place
La Verkin,2023,63061.0,acs_place
La Verkin,2024,68269.0,acs_place
Lake Shore,2019,70714.0,acs_place
Lake Shore,2020,81313.0,acs_place
Lake Shore,2021,83983.0,acs_place
Lake Shore,2022,91912.0,acs_place
Lake Shore,2023,97357.0,acs_place
Lake Shore,2024,99058.0,acs_place
Laketown,2019,74500.0,acs_place
Laketown,2020,77143.0,acs_place
Laketown,2021,80000.0,acs_place
Laketown,2022,74609.0,acs_place
Laketown,2023,79643.0,acs_place
Laketown,2024,79211.0,acs_place
Lapoint,2020,54750.0,acs_place
Lapoint,2021,,acs_place
Lapoint,2022,,acs_place
Lapoint,2023,,acs_place
Lapoint,2024,,acs_place
Layton,2019,77426.0,acs_place
Layton,2020,81067.0,acs_place
Layton,2021,85224.0,acs_place
Layton,2022,93453.0,acs_place
Layton,2023,99188.0,acs_place
Layton,2024,102480.0,acs_place
Leamington,2019,63250.0,acs_place
Leamington,2020,63750.0,acs_place
Leamington,2021,61500.0,acs_place
Leamington,2022,59000.0,acs_place
Leamington,2023,54688.0,acs_place
Leamington,2024,79000.0,acs_place
Leeds,2019,46099.0,acs_place
Leeds,2020,47066.0,acs_place
Leeds,2021,72434.0,acs_place
Leeds,2022,82188.0,acs_place
Leeds,2023,81181.0,acs_place
Leeds,2024,84688.0,acs_place
Lehi,2019,95510.0,acs_place
Lehi,2020,101429.0,acs_place
Lehi,2021,108669.0,acs_place
Lehi,2022,117243.0,acs_place
Lehi,2023,125860.0,acs_place
Lehi,2024,131299.0,acs_place
Levan,2019,53173.0,acs_place
Levan,2020,55833.0,acs_place
Levan,2021,65357.0,acs_place
Levan,2022,75625.0,acs_place
Levan,2023,78047.0,acs_place
Levan,2024,82969.0,acs_place
Lewiston,2019,59926.0,acs_place
Lewiston,2020,64034.0,acs_place
Lewiston,2021,69167.0,acs_place
Lewiston,2022,71857.0,acs_place
Lewiston,2023,88333.0,acs_place
Lewiston,2024,98583.0,acs_place
Liberty,2019,93583.0,acs_place
Liberty,2020,95729.0,acs_place
Liberty,2021,109395.0,acs_place
Liberty,2022,114423.0,acs_place
Liberty,2023,96250.0,acs_place
Liberty,2024,106719.0,acs_place
Lindon,2019,90978.0,acs_place
Lindon,2020,95233.0,acs_place
Lindon,2021,100351.0,acs_place
Lindon,2022,101188.0,acs_place
Lindon,2023,104583.0,acs_place
Lindon,2024,120956.0,acs_place
Loa,2019,41429.0,acs_place
Loa,2020,52500.0,acs_place
Loa,2021,60000.0,acs_place
Loa,2022,69063.0,acs_place
Loa,2023,66838.0,acs_place
Loa,2024,98603.0,acs_place
Logan,2019,41833.0,acs_place
Logan,2020,43056.0,acs_place
Logan,2021,46761.0,acs_place
Logan,2022,52473.0,acs_place
Logan,2023,56764.0,acs_place
Logan,2024,60687.0,acs_place
Lyman,2019,55341.0,acs_place
Lyman,2020,77321.0,acs_place
Lyman,2021,70000.0,acs_place
Lyman,2022,67500.0,acs_place
Lyman,2023,50625.0,acs_place
Lyman,2024,58382.0,extrapolated
Lynndyl,2019,33750.0,acs_place
Lynndyl,2020,44375.0,acs_place
Lynndyl,2021,61875.0,acs_place
Lynndyl,2022,65625.0,acs_place
Lynndyl,2023,51750.0,acs_place
Lynndyl,2024,54688.0,acs_place
Maeser,2019,75852.0,acs_place
Maeser,2020,63821.0,acs_place
Maeser,2021,64700.0,acs_place
Maeser,2022,67389.0,acs_place
Maeser,2023,77873.0,acs_place
Maeser,2024,83813.0,acs_place
Magna,2019,63075.0,acs_place
Magna,2020,68765.0,acs_place
Magna,2021,72705.0,acs_place
Magna,2022,79934.0,acs_place
Magna,2023,87516.0,acs_place
Magna,2024,90346.0,acs_place
Manila,2019,72708.0,acs_place
Manila,2020,100357.0,acs_place
Manila,2021,60000.0,acs_place
Manila,2022,77813.0,acs_place
Manila,2023,71607.0,acs_place
Manila,2024,78000.0,acs_place
Manti,2019,51413.0,acs_place
Manti,2020,44540.0,acs_place
Manti,2021,49167.0,acs_place
Manti,2022,53750.0,acs_place
Manti,2023,59500.0,acs_place
Manti,2024,62614.0,acs_place
Mantua,2019,90250.0,acs_place
Mantua,2020,98625.0,acs_place
Mantua,2021,109464.0,acs_place
Mantua,2022,127563.0,acs_place
Mantua,2023,134239.0,acs_place
Mantua,2024,142188.0,acs_place
Mapleton,2019,112730.0,acs_place
Mapleton,2020,110417.0,acs_place
Mapleton,2021,114449.0,acs_place
Mapleton,2022,123534.0,acs_place
Mapleton,2023,127860.0,acs_place
Mapleton,2024,133142.0,acs_place
Marion,2019,88611.0,acs_place
Marion,2020,108750.0,acs_place
Marion,2021,80250.0,acs_place
Marion,2022,99464.0,acs_place
Marion,2023,91458.0,acs_place
Marion,2024,82826.0,acs_place
Marriott-Slaterville,2019,75347.0,acs_place
Marriott-Slaterville,2020,72202.0,acs_place
Marriott-Slaterville,2021,77554.0,acs_place
Marriott-Slaterville,2022,82098.0,acs_place
Marriott-Slaterville,2023,89602.0,acs_place
Marriott-Slaterville,2024,101786.0,acs_place
Marysvale,2019,46042.0,acs_place
Marysvale,2020,37981.0,acs_place
Marysvale,2021,37813.0,acs_place
Marysvale,2022,39167.0,acs_place
Marysvale,2023,43289.0,acs_place
Marysvale,2024,42250.0,acs_place
Mayfield,2019,58125.0,acs_place
Mayfield,2020,58250.0,acs_place
Mayfield,2021,71042.0,acs_place
Mayfield,2022,85000.0,acs_place
Mayfield,2023,82083.0,acs_place
Mayfield,2024,80000.0,acs_place
Meadow,2019,49583.0,acs_place
Meadow,2020,49583.0,acs_place
Meadow,2021,44464.0,acs_place
Meadow,2022,58125.0,acs_place
Meadow,2023,43750.0,acs_place
Meadow,2024,54375.0,acs_place
Mendon,2019,80000.0,acs_place
Mendon,2020,93438.0,acs_place
Mendon,2021,96563.0,acs_place
Mendon,2022,124375.0,acs_place
Mendon,2023,141563.0,acs_place
Mendon,2024,148261.0,acs_place
Mexican Hat,2019,,acs_place
Mexican Hat,2020,,acs_place
Mexican Hat,2021,,acs_place
Mexican Hat,2022,,acs_place
Mexican Hat,2023,,acs_place
Mexican Hat,2024,,acs_place
Midvale,2019,60216.0,acs_place
Midvale,2020,62354.0,acs_place
Midvale,2021,65897.0,acs_place
Midvale,2022,70742.0,acs_place
Midvale,2023,73058.0,acs_place
Midvale,2024,75084.0,acs_place
Midway,2019,87394.0,acs_place
Midway,2020,101944.0,acs_place
Midway,2021,108672.0,acs_place
Midway,2022,130648.0,acs_place
Midway,2023,146750.0,acs_place
Midway,2024,157065.0,acs_place
Milford,2019,49669.0,acs_place
Milford,2020,65045.0,acs_place
Milford,2021,72500.0,acs_place
Milford,2022,83783.0,acs_place
Milford,2023,79861.0,acs_place
Milford,2024,82368.0,acs_place
Millcreek,2019,72134.0,acs_place
Millcreek,2020,74325.0,acs_place
Millcreek,2021,81577.0,acs_place
Millcreek,2022,88186.0,acs_place
Millcreek,2023,98502.0,acs_place
Millcreek,2024,98045.0,acs_place
Millville,2019,71042.0,acs_place
Millville,2020,65506.0,acs_place
Millville,2021,78073.0,acs_place
Millville,2022,91250.0,acs_place
Millville,2023,90417.0,acs_place
Millville,2024,114773.0,acs_place
Minersville,2019,59625.0,acs_place
Minersville,2020,70625.0,acs_place
Minersville,2021,61500.0,acs_place
Minersville,2022,66429.0,acs_place
Minersville,2023,89000.0,acs_place
Minersville,2024,73750.0,acs_place
Moab,2019,51168.0,acs_place
Moab,2020,46875.0,acs_place
Moab,2021,42083.0,acs_place
Moab,2022,52385.0,acs_place
Moab,2023,55333.0,acs_place
Moab,2024,61667.0,acs_place
Modena,2020,,acs_place
Modena,2021,,acs_place
Modena,2022,,acs_place
Modena,2023,,acs_place
Modena,2024,,acs_place
Mona,2019,79306.0,acs_place
Mona,2020,81806.0,acs_place
Mona,2021,85500.0,acs_place
Mona,2022,98594.0,acs_place
Mona,2023,91552.0,acs_place
Mona,2024,115179.0,acs_place
Monroe,2019,59750.0,acs_place
Monroe,2020,60464.0,acs_place
Monroe,2021,64833.0,acs_place
Monroe,2022,62361.0,acs_place
Monroe,2023,63807.0,acs_place
Monroe,2024,66172.0,acs_place
Montezuma Creek,2019,27500.0,acs_place
Montezuma Creek,2020,45375.0,interpolated
Montezuma Creek,2021,63250.0,acs_place
Montezuma Creek,2022,39750.0,acs_place
Montezuma Creek,2023,57625.0,extrapolated
Montezuma Creek,2024,63679.0,extrapolated
Monticello,2019,63500.0,acs_place
Monticello,2020,65928.0,acs_place
Monticello,2021,68807.0,acs_place
Monticello,2022,71833.0,acs_place
Monticello,2023,63750.0,acs_place
Monticello,2024,72969.0,acs_place
Morgan,2019,78438.0,acs_place
Morgan,2020,79153.0,acs_place
Morgan,2021,101757.0,acs_place
Morgan,2022,112232.0,acs_place
Morgan,2023,114102.0,acs_place
Morgan,2024,115735.0,acs_place
Moroni,2019,61042.0,acs_place
Moroni,2020,63077.0,acs_place
Moroni,2021,63902.0,acs_place
Moroni,2022,69417.0,acs_place
Moroni,2023,71500.0,acs_place
Moroni,2024,65833.0,acs_place
Mount Pleasant,2019,54875.0,acs_place
Mount Pleasant,2020,54811.0,acs_place
Mount Pleasant,2021,59776.0,acs_place
Mount Pleasant,2022,61441.0,acs_place
Mount Pleasant,2023,67459.0,acs_place
Mount Pleasant,2024,68920.0,acs_place
Mountain Green,2019,123787.0,acs_place
Mountain Green,2020,125768.0,acs_place
Mountain Green,2021,129196.0,acs_place
Mountain Green,2022,140192.0,acs_place
Mountain Green,2023,145925.0,acs_place
Mountain Green,2024,150313.0,acs_place
Murray,2019,64470.0,acs_place
Murray,2020,65397.0,acs_place
Murray,2021,72524.0,acs_place
Murray,2022,81693.0,acs_place
Murray,2023,87864.0,acs_place
Murray,2024,90746.0,acs_place
Myton,2019,33906.0,acs_place
Myton,2020,44531.0,acs_place
Myton,2021,47875.0,acs_place
Myton,2022,52083.0,acs_place
Myton,2023,54107.0,acs_place
Myton,2024,62292.0,acs_place
Naples,2019,77847.0,acs_place
Naples,2020,78973.0,acs_place
Naples,2021,83327.0,acs_place
Naples,2022,87679.0,acs_place
Naples,2023,94048.0,acs_place
Naples,2024,97865.0,acs_place
Navajo Mountain,2019,25000.0,acs_place
Navajo Mountain,2020,,acs_place
Navajo Mountain,2021,,acs_place
Navajo Mountain,2022,,acs_place
Navajo Mountain,2023,,acs_place
Navajo Mountain,2024,,acs_place
Neola,2019,75568.0,acs_place
Neola,2020,75500.0,acs_place
Neola,2021,82000.0,acs_place
Neola,2022,93333.0,acs_place
Neola,2023,96250.0,acs_place
Neola,2024,101875.0,acs_place
Nephi,2019,62207.0,acs_place
Nephi,2020,69118.0,acs_place
Nephi,2021,74113.0,acs_place
Nephi,2022,89026.0,acs_place
Nephi,2023,97348.0,acs_place
Nephi,2024,106108.0,acs_place
New Harmony,2019,41635.0,acs_place
New Harmony,2020,60313.0,acs_place
New Harmony,2021,66250.0,acs_place
New Harmony,2022,80486.0,acs_place
New Harmony,2023,82663.0,acs_place
New Harmony,2024,85298.0,acs_place
Newcastle,2019,36250.0,acs_place
Newcastle,2020,48438.0,interpolated
Newcastle,2021,60625.0,acs_place
Newcastle,2022,71648.0,interpolated
Newcastle,2023,82670.0,acs_place
Newcastle,2024,86739.0,acs_place
Newton,2019,70000.0,acs_place
Newton,2020,64615.0,acs_place
Newton,2021,66125.0,acs_place
Newton,2022,79375.0,acs_place
Newton,2023,80000.0,acs_place
Newton,2024,81000.0,acs_place
Nibley,2019,91372.0,acs_place
Nibley,2020,90650.0,acs_place
Nibley,2021,90188.0,acs_place
Nibley,2022,100108.0,acs_place
Nibley,2023,105726.0,acs_place
Nibley,2024,108072.0,acs_place
North Logan,2019,71351.0,acs_place
North Logan,2020,73148.0,acs_place
North Logan,2021,76709.0,acs_place
North Logan,2022,80597.0,acs_place
North Logan,2023,84821.0,acs_place
North Logan,2024,89891.0,acs_place
North Ogden,2019,81198.0,acs_place
North Ogden,2020,87755.0,acs_place
North Ogden,2021,93490.0,acs_place
North Ogden,2022,101766.0,acs_place
North Ogden,2023,107425.0,acs_place
North Ogden,2024,113722.0,acs_place
North Salt Lake,2019,85185.0,acs_place
North Salt Lake,2020,80064.0,acs_place
North Salt Lake,2021,84661.0,acs_place
North Salt Lake,2022,94365.0,acs_place
North Salt Lake,2023,106885.0,acs_place
North Salt Lake,2024,101447.0,acs_place
Oak City,2019,74306.0,acs_place
Oak City,2020,61750.0,acs_place
Oak City,2021,64664.0,acs_place
Oak City,2022,69075.0,acs_place
Oak City,2023,71452.0,acs_place
Oak City,2024,73479.0,acs_place
Oakley,2019,80577.0,acs_place
Oakley,2020,78594.0,acs_place
Oakley,2021,97083.0,acs_place
Oakley,2022,119231.0,acs_place
Oakley,2023,102143.0,acs_place
Oakley,2024,125550.0,acs_place
Oasis,2019,,acs_place
Oasis,2020,,acs_place
Oasis,2021,,acs_place
Oasis,2022,,acs_place
Oasis,2023,36042.0,acs_place
Oasis,2024,,acs_place
Ogden,2019,50061.0,acs_place
Ogden,2020,55974.0,acs_place
Ogden,2021,58284.0,acs_place
Ogden,2022,66226.0,acs_place
Ogden,2023,70053.0,acs_place
Ogden,2024,72575.0,acs_place
Oljato-Monument Valley,2019,22692.0,acs_place
Oljato-Monument Valley,2020,18194.0,acs_place
Oljato-Monument Valley,2021,14625.0,acs_place
Oljato-Monument Valley,2022,13603.0,acs_place
Oljato-Monument Valley,2023,28750.0,acs_place
Oljato-Monument Valley,2024,30227.0,acs_place
Ophir,2019,37500.0,acs_place
Ophir,2020,45769.0,acs_place
Ophir,2021,48162.0,acs_place
Ophir,2022,54472.0,extrapolated
Ophir,2023,59803.0,extrapolated
Ophir,2024,65134.0,extrapolated
Orangeville,2019,61023.0,acs_place
Orangeville,2020,61731.0,acs_place
Orangeville,2021,75313.0,acs_place
Orangeville,2022,83438.0,acs_place
Orangeville,2023,89643.0,acs_place
Orangeville,2024,90086.0,acs_place
Orderville,2019,67386.0,acs_place
Orderville,2020,65313.0,acs_place
Orderville,2021,67321.0,acs_place
Orderville,2022,87361.0,acs_place
Orderville,2023,91944.0,acs_place
Orderville,2024,82688.0,acs_place
Orem,2019,64590.0,acs_place
Orem,2020,65622.0,acs_place
Orem,2021,70412.0,acs_place
Orem,2022,77568.0,acs_place
Orem,2023,81292.0,acs_place
Orem,2024,83342.0,acs_place
Palmyra,2019,76563.0,acs_place
Palmyra,2020,87898.0,acs_place
Palmyra,2021,93452.0,acs_place
Palmyra,2022,69000.0,acs_place
Palmyra,2023,92857.0,acs_place
Palmyra,2024,97188.0,acs_place
Panguitch,2019,51250.0,acs_place
Panguitch,2020,37917.0,acs_place
Panguitch,2021,51402.0,interpolated
Panguitch,2022,64886.0,acs_place
Panguitch,2023,75283.0,acs_place
Panguitch,2024,76750.0,acs_place
Paradise,2019,75714.0,acs_place
Paradise,2020,72361.0,acs_place
Paradise,2021,74519.0,acs_place
Paradise,2022,96000.0,acs_place
Paradise,2023,95000.0,acs_place
Paradise,2024,109688.0,acs_place
Paragonah,2019,56375.0,acs_place
Paragonah,2020,61776.0,acs_place
Paragonah,2021,64038.0,acs_place
Paragonah,2022,67826.0,acs_place
Paragonah,2023,70057.0,acs_place
Paragonah,2024,64271.0,acs_place
Park City,2019,111000.0,acs_place
Park City,2020,114798.0,acs_place
Park City,2021,121701.0,acs_place
Park City,2022,132315.0,acs_place
Park City,2023,140875.0,acs_place
Park City,2024,133558.0,acs_place
Parowan,2019,42101.0,acs_place
Parowan,2020,41505.0,acs_place
Parowan,2021,44085.0,acs_place
Parowan,2022,47974.0,acs_place
Parowan,2023,49934.0,acs_place
Parowan,2024,53145.0,acs_place
Payson,2019,67272.0,acs_place
Payson,2020,69014.0,acs_place
Payson,2021,75682.0,acs_place
Payson,2022,81387.0,acs_place
Payson,2023,84286.0,acs_place
Payson,2024,89905.0,acs_place
Peoa,2019,31609.0,extrapolated
Peoa,2020,61038.0,extrapolated
Peoa,2021,102014.0,acs_place
Peoa,2022,116641.0,acs_place
Peoa,2023,121190.0,acs_place
Peoa,2024,198594.0,acs_place
Perry,2019,90477.0,acs_place
Perry,2020,82435.0,acs_place
Perry,2021,89069.0,acs_place
Perry,2022,97259.0,acs_place
Perry,2023,99478.0,acs_place
Perry,2024,112639.0,acs_place
Peter,2019,72007.0,acs_place
Peter,2020,73438.0,acs_place
Peter,2021,93750.0,acs_place
Peter,2022,120179.0,acs_place
Peter,2023,124940.0,acs_place
Peter,2024,116719.0,acs_place
Pine Valley,2019,50417.0,acs_place
Pine Valley,2020,80796.0,interpolated
Pine Valley,2021,111176.0,acs_place
Pine Valley,2022,119145.0,acs_place
Pine Valley,2023,98580.0,acs_place
Pine Valley,2024,104286.0,acs_place
Plain City,2019,74714.0,acs_place
Plain City,2020,108355.0,acs_place
Plain City,2021,107222.0,acs_place
Plain City,2022,120250.0,acs_place
Plain City,2023,126250.0,acs_place
Plain City,2024,132766.0,acs_place
Pleasant Grove,2019,72327.0,acs_place
Pleasant Grove,2020,76672.0,acs_place
Pleasant Grove,2021,81850.0,acs_place
Pleasant Grove,2022,91322.0,acs_place
Pleasant Grove,2023,96347.0,acs_place
Pleasant Grove,2024,101073.0,acs_place
Pleasant View,2019,98765.0,acs_place
Pleasant View,2020,101979.0,acs_place
Pleasant View,2021,110687.0,acs_place
Pleasant View,2022,121086.0,acs_place
Pleasant View,2023,126679.0,acs_place
Pleasant View,2024,129462.0,acs_place
Plymouth,2019,57000.0,acs_place
Plymouth,2020,64464.0,acs_place
Plymouth,2021,69583.0,acs_place
Plymouth,2022,75625.0,acs_place
Plymouth,2023,83393.0,acs_place
Plymouth,2024,85625.0,acs_place
Portage,2019,47083.0,acs_place
Portage,2020,47500.0,acs_place
Portage,2021,48958.0,acs_place
Portage,2022,52500.0,acs_place
Portage,2023,55313.0,acs_place
Portage,2024,63333.0,acs_place
Price,2019,45730.0,acs_place
Price,2020,42500.0,acs_place
Price,2021,45429.0,acs_place
Price,2022,47724.0,acs_place
Price,2023,46947.0,acs_place
Price,2024,53203.0,acs_place
Providence,2019,80697.0,acs_place
Providence,2020,84243.0,acs_place
Providence,2021,89167.0,acs_place
Providence,2022,98454.0,acs_place
Providence,2023,103831.0,acs_place
Providence,2024,118072.0,acs_place
Provo,2019,48888.0,acs_place
Provo,2020,50072.0,acs_place
Provo,2021,53572.0,acs_place
Provo,2022,57943.0,acs_place
Provo,2023,62800.0,acs_place
Provo,2024,64171.0,acs_place
Randlett,2019,23750.0,acs_place
Randlett,2020,24861.0,acs_place
Randlett,2021,24580.0,interpolated
Randlett,2022,24299.0,interpolated
Randlett,2023,24018.0,acs_place
Randlett,2024,28583.0,acs_place
Randolph,2019,60469.0,acs_place
Randolph,2020,73125.0,acs_place
Randolph,2021,83068.0,acs_place
Randolph,2022,90417.0,acs_place
Randolph,2023,87083.0,acs_place
Randolph,2024,87632.0,acs_place
Redmond,2019,57308.0,acs_place
Redmond,2020,69167.0,acs_place
Redmond,2021,66250.0,acs_place
Redmond,2022,71667.0,acs_place
Redmond,2023,71250.0,acs_place
Redmond,2024,77083.0,acs_place
Richfield,2019,46625.0,acs_place
Richfield,2020,48776.0,acs_place
Richfield,2021,53836.0,acs_place
Richfield,2022,70477.0,acs_place
Richfield,2023,77847.0,acs_place
Richfield,2024,74756.0,acs_place
Richmond,2019,61667.0,acs_place
Richmond,2020,67411.0,acs_place
Richmond,2021,74688.0,acs_place
Richmond,2022,84511.0,acs_place
Richmond,2023,103047.0,acs_place
Richmond,2024,110428.0,acs_place
River Heights,2019,71750.0,acs_place
River Heights,2020,77984.0,acs_place
River Heights,2021,83375.0,acs_place
River Heights,2022,90625.0,acs_place
River Heights,2023,109063.0,acs_place
River Heights,2024,117708.0,acs_place
Riverdale,2019,56000.0,acs_place
Riverdale,2020,54723.0,acs_place
Riverdale,2021,63079.0,acs_place
Riverdale,2022,73642.0,acs_place
Riverdale,2023,64496.0,acs_place
Riverdale,2024,67323.0,acs_place
Riverside,2019,95568.0,acs_place
Riverside,2020,98977.0,acs_place
Riverside,2021,94250.0,acs_place
Riverside,2022,85046.0,acs_place
Riverside,2023,71952.0,acs_place
Riverside,2024,73246.0,acs_place
Riverton,2019,101619.0,acs_place
Riverton,2020,101810.0,acs_place
Riverton,2021,107674.0,acs_place
Riverton,2022,115869.0,acs_place
Riverton,2023,119093.0,acs_place
Riverton,2024,126910.0,acs_place
Rockville,2019,37500.0,acs_place
Rockville,2020,38281.0,acs_place
Rockville,2021,39500.0,acs_place
Rockville,2022,48438.0,acs_place
Rockville,2023,46250.0,acs_place
Rockville,2024,54722.0,acs_place
Rocky Ridge,2019,51544.0,acs_place
Rocky Ridge,2020,58654.0,acs_place
Rocky Ridge,2021,78750.0,acs_place
Rocky Ridge,2022,86250.0,acs_place
Rocky Ridge,2023,89485.0,acs_place
Rocky Ridge,2024,95625.0,acs_place
Roosevelt,2019,63479.0,acs_place
Roosevelt,2020,57659.0,acs_place
Roosevelt,2021,62375.0,acs_place
Roosevelt,2022,66552.0,acs_place
Roosevelt,2023,72664.0,acs_place
Roosevelt,2024,76456.0,acs_place
Roy,2019,70032.0,acs_place
Roy,2020,72739.0,acs_place
Roy,2021,76611.0,acs_place
Roy,2022,83959.0,acs_place
Roy,2023,91112.0,acs_place
Roy,2024,91282.0,acs_place
Rush Valley,2019,78214.0,acs_place
Rush Valley,2020,72500.0,acs_place
Rush Valley,2021,75909.0,acs_place
Rush Valley,2022,82000.0,acs_place
Rush Valley,2023,85917.0,acs_place
Rush Valley,2024,87188.0,acs_place
Salem,2019,98750.0,acs_place
Salem,2020,86745.0,acs_place
Salem,2021,92250.0,acs_place
Salem,2022,101700.0,acs_place
Salem,2023,107617.0,acs_place
Salem,2024,111117.0,acs_place
Salina,2019,54286.0,acs_place
Salina,2020,55565.0,acs_place
Salina,2021,55990.0,acs_place
Salina,2022,61742.0,acs_place
Salina,2023,64464.0,acs_place
Salina,2024,64129.0,acs_place
Salt Lake City,2019,60676.0,acs_place
Salt Lake City,2020,63156.0,acs_place
Salt Lake City,2021,65880.0,acs_place
